kingdom;phylum;class;order;family;genus;species;SGB;Bietry_1;Bietry_2;Bietry_3;Kassembie_1;Kassembie_2
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Microbulbiferaceae;g__Microbulbifer;s__Microbulbifer_sp_THAF38;;0.0;0.0;0.03224;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Caryophanaceae;g__Tetzosporium;s__Tetzosporium_hominis;;0.0;0.0;0.03099;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_aurantiaca;;0.0;0.0;0.03007;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Jonesiaceae;g__Jonesia;s__Jonesia_denitrificans;;0.0;0.0;0.02856;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Cellulosimicrobium;s__Cellulosimicrobium_cellulans;;0.0;0.0;0.02748;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Acidiluteibacter;s__Acidiluteibacter_ferrifornacis;;0.0;0.0;0.02536;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Nioella;s__Nioella_SGB138072;;0.0;0.0;0.0247;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Marivita;s__Marivita_SGB181916;;0.0;0.0;0.02453;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Profundicola;s__Profundicola_chukchiensis;;0.0;0.0;0.02378;0.0;0.0
k__Bacteria;p__Planctomycetota;c__CFGB25759;o__OFGB25759;f__FGB25759;g__GGB45144;s__GGB45144_SGB62657;;0.0;0.0;0.02202;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Candidatus_Pelagibacterales;f__Candidatus_Pelagibacteraceae;g__GGB47040;s__GGB47040_SGB64963;;0.0;0.0;0.02199;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_aquimaris;;0.0;0.0;0.02153;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Salinicola;s__Salinicola_lusitanus;;0.0;0.0;0.02138;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Candidatus_Pelagibacterales;f__Candidatus_Pelagibacterales_unclassified;g__GGB47034;s__GGB47034_SGB64954;;0.0;0.0;0.02013;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Pseudorhodobacter;s__Pseudorhodobacter_sp_E13;;0.0;0.0;0.01947;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus_flavus;;0.0;0.0;0.01926;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Leucothrix;s__Leucothrix_mucor;;0.0;0.0;0.0189;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcoides;s__Rhodococcoides_fascians;;0.0;0.0;0.01813;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Luteimonas;s__Luteimonas_colneyensis;;0.0;0.0;0.01767;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylophilaceae_unclassified;s__Methylophilaceae_unclassified_SGB91728;;0.0;0.0;0.01673;0.0;0.0
k__Bacteria;p__Actinomycetota;c__CFGB13567;o__OFGB13567;f__FGB13567;g__GGB33138;s__GGB33138_SGB86553;;0.0;0.0;0.01618;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Thioclava;s__Thioclava_sp_A2;;0.0;0.0;0.016;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halobacillus;s__Halobacillus_litoralis;;0.0;0.0;0.0158;0.0;0.0
k__Bacteria;p__Actinomycetota;c__CFGB13567;o__OFGB13567;f__FGB13567;g__GGB44069;s__GGB44069_SGB61447;;0.0;0.0;0.01518;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus_luteus;;0.0;0.0;0.01482;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Christiangramia;s__Christiangramia_portivictoriae;;0.0;0.0;0.01446;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_kunmingense;;0.0;0.0;0.01437;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Novilysobacter;s__Novilysobacter_defluvii;;0.0;0.0;0.01417;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacteraceae_unclassified;s__Erythrobacteraceae_bacterium_WH01K;;0.0;0.0;0.01398;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_marinum;;0.0;0.0;0.01326;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_variabile;;0.0;0.0;0.01322;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Novilysobacter;s__Novilysobacter_spongiicola;;0.0;0.0;0.01277;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter;s__Gelidibacter_japonicus;;0.0;0.0;0.01274;0.0;0.0
k__Bacteria;p__Bacteroidota;c__CFGB83599;o__OFGB83599;f__FGB83599;g__GGB99166;s__GGB99166_SGB140305;;0.0;0.0;0.01233;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus;s__Lactiplantibacillus_plantarum;;0.0;0.0;0.0122;0.0;0.0
k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus_sp_LTW_R;;0.0;0.0;0.01194;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_tetraodonis;;0.0;0.0;0.01163;0.0;0.0
k__Bacteria;p__Verrucomicrobiota;c__Opitutia;o__Puniceicoccales;f__Coraliomargaritaceae;g__GGB25700;s__GGB25700_SGB37674;;0.0;0.0;0.01149;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium_linens;;0.0;0.0;0.01139;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides_SGB107694;;0.0;0.0;0.01125;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillales_unclassified;g__Exiguobacterium;s__Exiguobacterium_aurantiacum;;0.0;0.0;0.01105;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax_borkumensis;;0.0;0.0;0.01069;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_albidoflavus;;0.0;0.0;0.0104;0.0;0.0
k__Bacteria;p__Bacteroidota;c__CFGB24306;o__OFGB24306;f__FGB24306;g__GGB14202;s__GGB14202_SGB36131;;0.0;0.0;0.0102;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_pittii;;0.0;0.0;0.01013;0.0;28.56588
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium_massiliense;;0.0;0.0;0.00925;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Tessaracoccus;s__Tessaracoccus_flavus;;0.0;0.0;0.00908;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Qipengyuania;s__Qipengyuania_profundimaris;;0.0;0.0;0.00882;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Caryophanaceae;g__Planomicrobium;s__Planomicrobium_okeanokoites;;0.0;0.0;0.00867;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Vreelandella;s__Vreelandella_venusta;;0.0;0.0;0.00861;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Catenulisporales;f__Actinospicaceae;g__Actinospica;s__Actinospica_acidiphila;;0.0;0.0;0.00848;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_maritypicum;;0.0;0.0;0.0081;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_algeriense;;0.0;0.0;0.00809;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_sp_SB49;;0.0;0.0;0.00796;0.0;0.0
k__Bacteria;p__Planctomycetota;c__CFGB46181;o__OFGB46181;f__FGB46181;g__GGB97621;s__GGB97621_SGB137707;;0.0;0.0;0.00793;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_unclassified;g__GGB56036;s__GGB56036_SGB208952;;0.0;0.0;0.00786;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Qipengyuania;s__Qipengyuania_sp_XHP0211;;0.0;0.0;0.00777;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__GGB132915;s__GGB132915_SGB181538;;0.0;0.0;0.00767;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_paludicola;;0.0;0.0;0.00761;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bizionia;s__Bizionia_paragorgiae;;0.0;0.0;0.00749;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium_squillarum;;0.0;0.0;0.00747;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Demequinaceae;g__Demequina;s__Demequina_sp_NBRC_110055;;0.0;0.0;0.00739;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB72964;o__OFGB72964;f__FGB72964;g__GGB46913;s__GGB46913_SGB64825;;0.0;0.0;0.00733;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Alteraurantiacibacter;s__Alteraurantiacibacter_aquimixticola;;0.0;0.0;0.00732;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_sp_5K110;;0.0;0.0;0.00723;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Nocardiopsidaceae;g__Nocardiopsis;s__Nocardiopsis_alba;;0.0;0.0;0.00721;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Planobacterium_oryzisoli;;0.0;0.0;0.00698;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita_viscosa;;0.0;0.0;0.00664;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_ihumii;;0.0;0.0;0.00652;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Aliiroseovarius;s__Aliiroseovarius_crassostreae;;0.0;0.0;0.00635;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Salegentibacter;s__Salegentibacter_maritimus;;0.0;0.0;0.00608;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__GGB142108;s__GGB142108_SGB213955;;0.0;0.0;0.00601;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Paracoccus;s__Paracoccus_sp_C2R09;;0.0;0.0;0.0059;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Pseudooceanicola;s__Pseudooceanicola_nitratireducens;;0.0;0.0;0.00582;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter_towneri;;0.0;0.0;0.00557;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Paracoccus;s__Paracoccus_xiamenensis;;0.0;0.0;0.00545;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB83885;o__OFGB83885;f__FGB83885;g__GGB43144;s__GGB43144_SGB60398;;0.0;0.0;0.00528;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ornithinimicrobiaceae;g__Ornithinimicrobium;s__Ornithinimicrobium_pekingense;;0.0;0.0;0.00528;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter;s__Erythrobacter_aurantius;;0.0;0.0;0.00523;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Zhihengliuella;s__Zhihengliuella_sp_ISTPL4;;0.0;0.0;0.00518;0.0;0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9634;s__GGB9634_SGB15095;;0.0;0.0;0.00512;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria_oceani;;0.0;0.0;0.00499;0.0;0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Pectinatus;s__Pectinatus_brassicae;;0.0;0.0;0.00488;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__GGB131183;s__GGB131183_SGB183046;;0.0;0.0;0.00479;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_sp_nov_GSS16;;0.0;0.0;0.00471;0.0;0.0
k__Bacteria;p__Firmicutes;c__CFGB40002;o__OFGB40002;f__FGB40002;g__GGB42066;s__GGB42066_SGB59206;;0.0;0.0;0.00467;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__GGB49933;s__GGB49933_SGB69928;;0.0;0.0;0.00452;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Halomonas_campaniensis;;0.0;0.0;0.00451;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia_aerolata;;0.0;0.0;0.00447;0.0;0.0
k__Bacteria;p__Bacteroidota;c__CFGB24175;o__OFGB24175;f__FGB24175;g__GGB108659;s__GGB108659_SGB193402;;0.0;0.0;0.00443;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Loktanella;s__Loktanella_sp_PT4BL;;0.0;0.0;0.00414;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__GGB43300;s__GGB43300_SGB90439;;0.0;0.0;0.00396;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Caryophanaceae;g__Chryseomicrobium;s__Chryseomicrobium_excrementi;;0.0;0.0;0.00386;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Pseudidiomarina;s__Pseudidiomarina_taiwanensis;;0.0;0.0;0.00381;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Kushneria;s__Kushneria_konosiri;;0.0;0.0;0.00358;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Dietziaceae;g__Dietzia;s__Dietzia_cinnamea;;0.0;0.0;0.00342;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Qipengyuania;s__Qipengyuania_huizhouensis;;0.0;0.0;0.00335;0.0;0.0
k__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;;0.0;0.0;0.00335;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB2312;o__OFGB2312;f__FGB2312;g__GGB42957;s__GGB42957_SGB57748;;0.0;0.0;0.00334;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseivivax;s__Roseivivax_marinus;;0.0;0.0;0.00329;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus_fermentum;;0.0;0.0;0.00321;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ornithinimicrobiaceae;g__Serinicoccus;s__Serinicoccus_sediminis;;0.0;0.0;0.00316;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Marivivens;s__Marivivens_donghaensis;;0.0;0.0;0.00312;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Isoptericola;s__Isoptericola_chiayiensis;;0.0;0.0;0.00309;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_luteum;;0.0;0.0;0.00309;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Cereibacter;s__Cereibacter_sphaeroides;;0.0;0.0;0.00307;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Novilysobacter;s__Novilysobacter_arseniciresistens;;0.0;0.0;0.00306;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Marivivens;s__Marivivens_niveibacter;;0.0;0.0;0.00304;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Tsuneonella;s__Tsuneonella_flava;;0.0;0.0;0.00304;0.0;0.0
k__Bacteria;p__Bacteroidota;c__CFGB463;o__OFGB463;f__FGB463;g__GGB46612;s__GGB46612_SGB64482;;0.0;0.0;0.00301;0.0;0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_bacterium_HFYG_1003;;0.0;0.0;0.00298;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__GGB110760;s__GGB110760_SGB195771;;0.0;0.0;0.00295;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__GGB98133;s__GGB98133_SGB138700;;0.0;0.0;0.0029;0.0;0.0
k__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida_tropicalis;;0.0;0.0;0.0029;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinobacterium;s__Marinobacterium_sp_LSUCC0821;;0.0;0.0;0.00287;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ornithinimicrobiaceae;g__Ornithinimicrobium;s__Ornithinimicrobium_humiphilum;;0.0;0.0;0.00284;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter_coccoides;;0.0;0.0;0.00283;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alkalimarinus;s__Alkalimarinus_sediminis;;0.0;0.0;0.00273;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita_xiaoshiensis;;0.0;0.0;0.0027;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Aurantiacibacter;s__Aurantiacibacter_xanthus;;0.0;0.0;0.0027;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Cobetia;s__Cobetia_marina;;0.0;0.0;0.00258;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_hormaechei;;0.0;0.0;0.00239;0.0;0.03928
k__Bacteria;p__Bacteroidota;c__CFGB42410;o__OFGB42410;f__FGB42410;g__GGB46774;s__GGB46774_SGB64663;;0.0;0.0;0.00233;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Janibacter;s__Janibacter_anophelis;;0.0;0.0;0.00231;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_phoceense;;0.0;0.0;0.00222;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter_koreensis;;0.0;0.0;0.00219;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_dentalis;;0.0;0.0;0.00216;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Paracoccus;s__Paracoccus_sp_MBLB3053;;0.0;0.0;0.00204;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_poindexterae;;0.0;0.0;0.00203;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium_saurashtrense;;0.0;0.0;0.00195;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter_gangjinensis;;0.0;0.0;0.00192;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_sp_p3_SID336;;0.0;0.0;0.00175;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_sp_JY_X169;;0.0;0.0;0.00175;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_vesicularis;;0.0;0.0;0.00173;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Isoptericola;s__Isoptericola_SGB129906;;0.0;0.0;0.00171;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_koreensis;;0.0;0.0;0.00166;0.0;0.0
k__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospirales_unclassified;g__Saprospirales_unclassified;s__Saprospirales_bacterium_GYS_P2D;;0.0;0.0;0.00162;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_aerofaciens;;0.0;0.0;0.00155;0.0;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcoides;s__Rhodococcoides_kroppenstedtii;;0.0;0.0;0.00153;0.0;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillales_unclassified;g__Exiguobacterium;s__Exiguobacterium_sp_AM39_5BH;;0.0;0.0;0.00152;0.0;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__GGB8990;s__GGB8990_SGB13861;;0.0;0.0;0.00152;0.0;0.0
