kingdom,phylum,class,order,family,genus,species,SGB,Bietry_1,Bietry_2,Bietry_3,Kassembie_1,Kassembie_2,status
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Neisseriales,f__Chromobacteriaceae,g__Aquitalea,s__Aquitalea_pelogenes,t__SGB13073,0,0,0,0,0.15514,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Delftia,s__Delftia_acidovorans,t__SGB12680,0,0,0,0,0.1466,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__Novosphingobium_pokkalii,t__SGB73452,0,0,0,0,0.14462,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Curtobacterium,s__Curtobacterium_citreum,t__SGB16804,0,0,0,0,0.13771,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Stenotrophomonas,s__Stenotrophomonas_maltophilia,t__SGB12460,0,0,0,0,0.12647,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_soli,t__SGB10374,0,0,0,0,0.12123,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_bauhiniae,t__SGB34525,0,0,0,0,0.11513,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,s__Polynucleobacter_sp_MWH_UH25E,t__SGB94475,0,0,0,0,0.11412,Named species
k__Bacteria,p__Bacteroidota,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__GGB110264,s__GGB110264_SGB196191,t__SGB196191,0,0,0,0,0.11256,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__Comamonas_testosteroni,t__SGB12683,0,0,0,0,0.11217,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,s__Polynucleobacter_sp_31A_FELB,t__SGB110164,0,0,0,0,0.10139,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Stenotrophomonas,s__Stenotrophomonas_maltophilia,t__SGB12459,0,0,0,0,0.09667,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae,t__SGB10131,0,0,0,0,0.09648,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Intrasporangiaceae,g__Lapillicoccus,s__Lapillicoccus_jejuensis,t__SGB87586,0,0,0,0,0.09084,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Halopseudomonas,s__Pseudomonas_denitrificans_nom_rej,t__SGB12324,0,0,0,0,0.08679,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Neisseriales,f__Chitinibacteraceae,g__Amantichitinum,s__Amantichitinum_ursilacus,t__SGB13095,0,0,0,0,0.08438,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_galbum,t__SGB175380,0,0,0,0,0.08372,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_hominis,t__SGB16912,0,0,0,0,0.08262,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_sp_LRP2_20,t__SGB93603,0,0,0,0,0.06982,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,s__Achromobacter_xylosoxidans,t__SGB13140,0,0,0,0,0.0647,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_vivianii,t__SGB10355,0,0,0,0,0.05751,Named species
k__Archaea,p__Methanobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__GGB54137,s__GGB54137_SGB147869,t__SGB147869,0,0,0,0,0.0488,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,s__Polynucleobacter_sp_MWH_UH2A,t__SGB94476,0,0,0,0,0.04242,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Roseiarcaceae,g__Roseiarcus,s__Roseiarcus_fermentans,t__SGB24436,0,0,0,0,0.04236,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_beigongshangi,t__SGB56346,0,0,0,0,0.03793,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_testaceum,t__SGB87900,0,0,0,0,0.03569,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Sphaerotilaceae,g__Roseateles,s__Roseateles_chitosanitabidus,t__SGB32549,0,0,0,0,0.03536,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Stenotrophomonas,s__Stenotrophomonas_maltophilia,t__SGB12450,0,0,0,0,0.03403,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__Caulobacter_vibrioides,t__SGB11763,0,0,0,0,0.029760000000000002,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Curtobacterium,s__Curtobacterium_luteum,t__SGB34971,0,0,0,0,0.02904,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,s__Polynucleobacter_tropicus,t__SGB80873,0,0,0,0,0.02887,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_pseudosanguinis,t__SGB90166,0,0,0,0,0.02857,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_SGB73465,t__SGB73465,0,0,0,0,0.02793,Undescribed
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Stenotrophomonas,s__Stenotrophomonas_cyclobalanopsidis,t__SGB22682,0,0,0,0,0.02689,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Beijerinckiaceae,g__Beijerinckiaceae_unclassified,s__Beijerinckiaceae_bacterium_RH_AL8,t__SGB184633,0,0,0,0,0.02411,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia_sp_Ac_20340,t__SGB93659,0,0,0,0,0.02219,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__GGB94264,s__GGB94264_SGB130266,t__SGB130266,0,0,0,0,0.02204,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__Variovorax_paradoxus,t__SGB32592,0,0,0,0,0.02066,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Curtobacterium,s__Curtobacterium_oceanosedimentum,t__SGB16801,0,0,0,0,0.01869,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__Massilia_sp_Bi118,t__SGB110311,0,0,0,0,0.0179,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptacidiphilus,s__Streptacidiphilus_jiangxiensis,t__SGB16116,0,0,0,0,0.01739,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_SGB90165,t__SGB90165,0,0,0,0,0.01726,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Methylobacteriaceae,g__Methylobacterium,s__Methylobacterium_sp_J_067,t__SGB99570,0,0,0,0,0.01626,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_lactis,t__SGB66296,0,0,0,0,0.01319,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Moraxella,s__Moraxella_osloensis,t__SGB10439,0,0,0,0,0.01254,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Yersiniaceae,g__Serratia,s__Serratia_marcescens,t__SGB206340,0,0,0,0,0.01229,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cancerogenus,t__SGB10181,0,0,0,0,0.01167,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_sp_RU1D,t__SGB16895,0,0,0,0,0.01165,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herbaspirillum,s__Herbaspirillum_SGB88640,t__SGB88640,0,0,0,0,0.00987,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_murinus,t__SGB16189,0,0,0,0,0.00949,Named species
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium_stagni,t__SGB28155,0,0,0,0,0.00892,Named species
k__Bacteria,p__Bacteroidota,c__CFGB73567,o__OFGB73567,f__FGB73567,g__GGB24405,s__GGB24405_SGB36246,t__SGB36246,0,0,0,0,0.00876,Undescribed
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__Chryseobacterium_gambrini,t__SGB69901,0,0,0,0,0.0086,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylovulum,s__Methylovulum_psychrotolerans,t__SGB13784,0,0,0,0,0.00798,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Yokenella,s__Yokenella_regensburgei,t__SGB10104,0,0,0,0,0.00769,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__Novosphingobium_sp_KACC_22771,t__SGB182845,0,0,0,0,0.0063,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__Duganella_qianjiadongensis,t__SGB88606,0,0,0,0,0.00624,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Rhizobiaceae,g__Agrobacterium,s__Agrobacterium_pusense,t__SGB11087,0,0,0,0,0.00594,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Azospirillaceae,g__Azospirillum,s__Azospirillum_cavernae,t__SGB31843,0,0,0,0,0.00551,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Stenotrophomonas,s__Stenotrophomonas_maltophilia,t__SGB12462,0,0,0,0,0.00503,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Intrasporangiaceae,g__Intrasporangium,s__Intrasporangium_flavum,t__SGB55797,0,0,0,0,0.00436,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Rhizobiaceae,g__Shinella,s__Shinella_sp_XGS7,t__SGB110351,0,0,0,0,0.00392,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_tropicalis,t__SGB176315,0,0,0,0,0.00334,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,s__Polynucleobacter_sp_MWH_Spelu_300_X4,t__SGB94462,0,0,0,0,0.00308,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides_sp_TRM66260_LWL,t__SGB111091,0,0,0,0,0.00299,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Rhizobiaceae,g__Agrobacterium,s__Agrobacterium_larrymoorei,t__SGB32151,0,0,0,0,0.00254,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB132275,s__GGB132275_SGB184675,t__SGB184675,0,0,0,0,0.00247,Undescribed
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Pseudoxanthomonas,s__Pseudoxanthomonas_winnipegensis,t__SGB12440,0,0,0,0,0.00204,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__Leifsonia_shinshuensis,t__SGB87839,0,0,0,0,0.00153,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__Novosphingobium_jiangmenense,t__SGB94145,0,0,0,0,8.7e-4,Named species
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__GGB57431,s__GGB57431_SGB79004,t__SGB79004,0,0,0,0,6.5e-4,Undescribed
